  STICS TIME, PHA and DPU M & M/Q TABLE LISTING
  Run time  12:03:58   11-AUG-99
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19980322_V01.DAT;1
  Clock selected: Wall     Trigger mode is   (Tn.E)+(Tn.En)      
  FIFO mode is OFF         TGS  mode is OFF
  Telemetry mode is Science mode     
  FILTERING CHOICES:
          Voltage step selection =   0 to 31
          Event type selection   =       ALL
          Range selection        =     2 1 0
          Range checking is OFF
          Velocity range         =  260 to   1000
          Selected Telescopes =   1, 2, 3  (-1=not selected)
          Sectors     =   0 to  8
          Telescope checking is ON 
  Start Time:  19980322  00:00:00     End Time:  19980323  00:00:00
       SR BR  Year  Day    Time    VS     E/Q    StopID   StartID/Range  Energy(Ed)  Sector  SSD-ID    ToF(Td)  START   RANGE      M/Q     MASS   NM   NQ  NRG
    14387  L  1998  081   5:38:00   3     8.76      1            5             0         5       0       248       1       2       1.03     0.0    0    5    2
    14388  L  1998  081   5:38:54  14    31.25      2           14             0         5       0       145       4       2       1.03     0.0    0    5    2
    14388  L  1998  081   5:39:00  16    39.38      2           14             0         8       0       134       4       2       1.04     0.0    0    5    2
    14388  L  1998  081   5:40:36  11    22.09      1            5             0         0       0       167       1       2       1.06     0.0    0    6    2
    14388  L  1998  081   5:41:07   1     6.95      2           14             0         6       0       270       4       2       0.95     0.0    0    2    2
    14389  L  1998  081   5:44:01   3     8.76      2           14             0         8       0       328       4       2       1.99     0.0    0   27    2
    14390  L  1998  081   5:44:31   6    12.39      2           11             0         6       0       206       3       2       0.97     0.0    0    3    2
    14390  L  1998  081   5:44:43  10    19.68      3           20             0         3       0       176       6       2       1.08     0.0    0    6    2
    14390  L  1998  081   5:47:07   1     6.95      2           14             0         8       0       357       4       2       1.82     0.0    0   24    2
    14392  L  1998  081   5:50:31   6    12.39      3           20             0         8       0       216       6       2       1.10     0.0    0    7    2
    14392  L  1998  081   5:50:37   8    15.61      2           11             0         5       0       188       3       2       1.00     0.0    0    4    2
    14392  L  1998  081   5:50:55  14    31.25      2           11             0         4       0       187       3       2       2.07     0.0    0   28    2
    14392  L  1998  081   5:52:20  17    44.21      1            5             0         7       0       180       1       2       2.69     0.0    0   36    2
    14392  L  1998  081   5:52:38  11    22.09      3           20             0         4       0       169       6       2       1.09     0.0    0    7    2
    14392  L  1998  081   5:52:56   5    11.04      2           14             0         8       0       416       4       2       4.49     0.0    0   53    2
    14393  L  1998  081   5:53:25   4     9.83      2           14             0         8       0       299       4       2       1.84     0.0    0   24    2
    14393  L  1998  081   5:53:25   4     9.83      2           14             0         7       0       425       4       2       4.12     0.0    0   50    2
    14393  L  1998  081   5:54:02  16    39.38      1            5             0         4       0       167       1       2       1.95     0.0    0   26    2
    14393  L  1998  081   5:55:50   7    13.91      2           11             0         8       0       198       3       2       1.00     0.0    0    4    2
    14393  L  1998  081   5:55:50   7    13.91      2           11             0         7       0       197       3       2       0.99     0.0    0    4    2
    14394  L  1998  081   5:56:15   0     6.19      1            8             0         8       0       400       2       2       2.02     0.0    0   27    2
    14394  L  1998  081   5:56:44  10    19.68      3           29             0         6       0       176       9       2       1.08     0.0    0    6    2
    14394  L  1998  081   5:58:26  15    35.08      1            5             0         7       0       248       1       2       4.76     0.0    0   55    2
    14394  L  1998  081   5:58:32  13    27.84      1            8             0         7       0       152       2       2       1.05     0.0    0    5    2
    14394  L  1998  081   5:58:56   5    11.04      2           11             0         7       0       235       3       2       1.18     0.0    0    9    2
    14395  L  1998  081   6:01:26  15    35.08      2           11             0         6       0       140       3       2       1.05     0.0    0    6    2
    14395  L  1998  081   6:01:44   9    17.53      2           14             0         8       0       319       4       2       4.13     0.0    0   50    2
    14395  L  1998  081   6:02:02   3     8.76      2           11             0         8       0       328       3       2       1.99     0.0    0   27    2
    14395  L  1998  081   6:02:02   3     8.76      2           14             0         8       0       240       4       2       0.95     0.0    0    2    2
    14396  L  1998  081   6:02:16   0     6.19      2           14             0         8       0       291       4       2       0.97     0.0    0    3    2
    14396  L  1998  081   6:02:16   0     6.19      2           14             0         8       0       387       4       2       1.88     0.0    0   25    2
    14396  L  1998  081   6:02:32   6    12.39      2           11             0         8       0       212       3       2       1.05     0.0    0    5    2
    14396  L  1998  081   6:02:38   8    15.61      2           14             0         8       0       341       4       2       4.24     0.0    0   51    2
    14396  L  1998  081   6:02:38   8    15.61      2           11             0         8       0       193       3       2       1.07     0.0    0    6    2
    14396  L  1998  081   6:02:44  10    19.68      3           17             0         7       0       175       5       2       1.06     0.0    0    6    2
    14396  L  1998  081   6:02:50  12    24.80      2           14             0         7       0       203       4       2       2.00     0.0    0   27    2
    14396  L  1998  081   6:02:56  14    31.25      1            5             0         4       0       242       1       2       3.97     0.0    0   49    2
    14396  L  1998  081   6:04:57   5    11.04      3           17             0         2       0       222       5       2       1.03     0.0    0    5    2
    14396  L  1998  081   6:05:02   3     8.76      1            8             0         7       0       251       2       2       1.06     0.0    0    6    2
    14396  L  1998  081   6:05:08   1     6.95      2           14             0         8       0       288       4       2       1.10     0.0    0    7    2
    14397  L  1998  081   6:05:26   4     9.83      2           26             0         8       0       235       8       2       1.03     0.0    0    5    2
    14397  L  1998  081   6:06:15  20    62.54      3           17             0         8       0       119       5       2       1.17     0.0    0    9    2
    14397  L  1998  081   6:07:45   9    17.53      2           11             0         8       0       182       3       2       1.04     0.0    0    5    2
    14398  L  1998  081   6:08:33   6    12.39      2           14             0         8       0       211       4       2       1.03     0.0    0    5    2
    14398  L  1998  081   6:08:57  14    31.25      1            8            15         6       1       187       2       2       2.07     4.4   25   28    2
    14398  L  1998  081   6:08:57  14    31.25      2           11             7         8       2       186       3       2       2.04     2.5   18   27    2
    14398  L  1998  081   6:09:21  22    78.81      2           14            45         8       2       131       4       2       1.99     3.5   22   27    2
    14398  L  1998  081   6:10:21  17    44.21      2           14             0         8       0       212       4       2       4.10     0.0    0   50    2
    14398  L  1998  081   6:10:33  13    27.84      1            8             0         7       0       262       2       2       4.26     0.0    0   51    2
    14398  L  1998  081   6:10:51   7    13.91      2           11             0         7       0       420       3       2       5.97     0.0    0   63    2
    14399  L  1998  081   6:11:16   0     6.19      2           11             0         8       0       378       3       2       1.78     0.0    0   23    2
    14399  L  1998  081   6:11:21   2     7.80      2           14             0         8       0       342       4       2       1.90     0.0    0   25    2
    14399  L  1998  081   6:11:33   6    12.39      1            8             0         5       0       212       2       2       1.05     0.0    0    5    2
    14399  L  1998  081   6:11:39   8    15.61      2           11             0         6       0       188       3       2       1.00     0.0    0    4    2
    14399  L  1998  081   6:12:09  18    49.62      1            5             0         8       0       164       1       2       2.36     0.0    0   32    2
    14399  L  1998  081   6:14:03   3     8.76      2           11             0         8       0       326       3       2       1.96     0.0    0   26    2
    14400  L  1998  081   6:14:16   0     6.19      2           14             0         8       0       293       4       2       0.99     0.0    0    4    2
    14400  L  1998  081   6:14:39   8    15.61      2           11             0         8       0       188       3       2       1.00     0.0    0    4    2
    14400  L  1998  081   6:14:57  14    31.25      1            8             0         8       0       145       2       2       1.03     0.0    0    5    2
    14400  L  1998  081   6:16:21  17    44.21      2           14             0         8       0       213       4       2       4.15     0.0    0   51    2
    14400  L  1998  081   6:17:10   1     6.95      2           11             0         7       0       283       3       2       1.06     0.0    0    6    2
    14400  L  1998  081   6:17:10   1     6.95      2           14             0         8       0       361       4       2       1.86     0.0    0   24    2
    14401  L  1998  081   6:17:22   2     7.80      2           14             0         8       0       348       4       2       1.98     0.0    0   26    2
    14401  L  1998  081   6:17:28   4     9.83      2           11             0         5       0       369       3       2       3.00     0.0    0   40    2
    14401  L  1998  081   6:17:39   8    15.61      1            8             0         8       0       221       2       2       1.50     0.0    0   17    2
    14401  L  1998  081   6:19:58   5    11.04      1            5             0         4       0       221       1       2       1.02     0.0    0    5    2
    14401  L  1998  081   6:20:04   3     8.76      3           20             0         8       0       256       6       2       1.11     0.0    0    7    2
    14401  L  1998  081   6:20:10   1     6.95      2           14             0         8       0       270       4       2       0.95     0.0    0    2    2
    14402  L  1998  081   6:22:58   5    11.04      3           20             0         6       0       218       6       2       0.98     0.0    0    3    2
    14402  L  1998  081   6:23:04   3     8.76      2           11             0         8       0       250       3       2       1.05     0.0    0    6    2
    14403  L  1998  081   6:23:17   0     6.19      2           14             0         8       0       382       4       2       1.82     0.0    0   24    2
    14403  L  1998  081   6:25:34  13    27.84      2           14             0         8       0       283       4       2       5.12     0.0    0   58    2
    14404  L  1998  081   6:26:23   2     7.80      1            8             0         6       0       279       2       2       1.18     0.0    0   10    2
