 1  STICS TIME, PHA and DPU M & M/Q TABLE LISTING
 2       Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19941224_V01.DAT;2
 3              Output Filename: STICS_PHA_19941224_
 4
 5  Clock selected: Wall            DATA FILTERING CHOICES:   Voltage step selection =   0 to 31      TELESCOPE FILTERING CHOICES:   Start anode =  -1
 6  Trigger mode is Tn                                        Event type selection   =   M/Q & M                                     Stop MCP    =  -1
 7  FIFO mode is OFF                                          Range selection        =     2 1 0                                     SSD ID      =  -1
 8  TGS  mode is ON                                           Range checking is OFF                                                  Telescope checking is OFF
 9  Telemetry mode is Science mode     
 10
 11    SR BR  Year  Day    Time    VS     E/Q    StopID   StartID/Range  Energy(Ed)  Sector  SSD-ID    ToF(Td)  START   RANGE      M/Q     MASS   NM   NQ  NRG
     3331  H  1994  358   6:52:16  13    27.84      2           11            12         1       2       192       3       2       1.96     4.1   24   26    2
     3331  H  1994  358   6:52:16  13    27.84      2           11            12        13       2       193       3       2       1.99     4.1   24   27    2
     3331  H  1994  358   6:52:20  11    22.09      1            5             6         1       1       209       1       2       1.91     3.4   22   25    2
     3331  H  1994  358   6:52:20  11    22.09      2           11             6         3       2       212       3       2       1.98     3.6   22   26    2
     3331  H  1994  358   6:52:23   9    17.53      3           15            15         3       3       252       5       0       2.36    13.5   37   32    0
     3332  H  1994  358   6:52:42   6    12.39      1            6            16         4       1       275       2       0       1.98    20.5   42   26    0
     3332  H  1994  358   6:52:52  12    24.80      1            5            10        14       1       204       1       2       2.03     4.4   24   27    2
     3332  H  1994  358   6:52:52  12    24.80      1            5             7         7       1       205       1       2       2.06     3.5   22   28    2
     3332  H  1994  358   6:52:52  12    24.80      3           17             8         6       3       202       5       2       1.98     3.6   22   26    2
     3332  H  1994  358   6:52:52  12    24.80      2           11             6         6       2       209       3       2       2.16     3.4   22   29    2
     3332  H  1994  358   6:52:52  12    24.80      2           14            10         7       2       203       4       2       2.00     4.3   24   27    2
     3332  H  1994  358   6:52:52  12    24.80      2           14            10         6       2       205       4       2       2.06     4.4   25   28    2
     3332  H  1994  358   6:52:52  12    24.80      3           17             7         6       3       205       5       2       2.06     3.5   22   28    2
     3332  H  1994  358   6:52:52  12    24.80      3           29             8         6       3       202       9       2       1.98     3.6   22   26    2
     3332  H  1994  358   6:52:55  14    31.25      2           11            12         6       2       182       3       2       1.93     3.4   22   25    2
     3332  H  1994  358   6:52:55  14    31.25      3           17            16        15       3       187       5       2       2.07     4.7   25   28    2
     3332  H  1994  358   6:52:55  14    31.25      3           20            15         4       3       183       6       2       1.96     4.1   24   26    2
     3332  H  1994  358   6:52:55  14    31.25      1            8            18         5       1       184       2       2       1.98     4.9   26   26    2
     3332  H  1994  358   6:52:55  14    31.25      1            5            10         5       1       188       1       2       2.10     3.3   21   28    2
     3332  H  1994  358   6:52:55  14    31.25      1            5            12         5       1       184       1       2       1.98     3.5   22   26    2
     3332  H  1994  358   6:52:58  16    39.38      3           15            37         3       3       183       5       0       2.49     9.5   33   34    0
     3332  H  1994  358   6:52:58  16    39.38      2           14             8         4       2       135       4       2       1.07     1.1    9    6    2
     3332  H  1994  358   6:52:58  16    39.38      1            8            11         8       1       133       2       2       1.02     1.2   10    5    2
     3332  H  1994  358   6:52:58  16    39.38      2           14            18         5       2       169       4       2       2.01     3.6   22   27    2
     3332  H  1994  358   6:52:58  16    39.38      2           11             4         7       2       132       3       2       1.00     0.7    5    4    2
     3332  H  1994  358   6:52:58  16    39.38      1            8            15        11       1       170       2       2       2.05     3.2   21   27    2
     3332  H  1994  358   6:52:58  16    39.38      3           17            16        13       3       169       5       2       2.01     3.3   21   27    2
     3332  H  1994  358   6:52:58  16    39.38      2           11             5         2       2       134       3       2       1.04     0.8    6    5    2
