 STICS SELECTED RATES
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19950401_V01.DAT;1
         FIFO mode is OFF    TGS mode is OFF      Telemetry mode is Science mode     
 YEAR DOY HR:MIN:SEC          H        He2        He1        BR0        BR1        BR2      FSR12      FSR34      FSR56         O1    Fe14&16     Fe9&10 
 1995  91  0:30:26          0.00       0.00       0.00       0.00       0.00       0.01      23.21      25.36      17.86       0.00       0.00       0.00
 1995  91  1:00:33          0.00       0.00       0.00       0.00       0.00       0.00      23.05      25.83      18.30       0.00       0.00       0.00
 1995  91  1:30:40          0.00       0.00       0.00       0.00       0.00       0.01      23.19      25.42      17.88       0.00       0.00       0.00
 1995  91  2:00:47          0.00       0.00       0.00       0.00       0.00       0.00      22.70      25.65      18.16       0.00       0.00       0.00
 1995  91  2:30:54          0.00       0.00       0.00       0.00       0.00       0.01      23.24      25.57      18.01       0.00       0.00       0.00
 1995  91  3:01:00          0.00       0.00       0.00       0.00       0.00       0.00      22.92      25.27      18.04       0.00       0.00       0.00
 1995  91  3:31:07          0.00       0.00       0.00       0.00       0.00       0.01      23.21      25.64      17.93       0.00       0.00       0.00
 1995  91  4:01:14          0.00       0.00       0.00       0.00       0.00       0.00      23.00      24.95      17.78       0.00       0.00       0.00
 1995  91  4:28:20          0.00       0.00       0.00       0.00       0.00       0.00      23.30      25.81      17.97       0.00       0.00       0.00
 1995  91  5:01:27          0.00       0.00       0.00       0.00       0.00       0.00      22.87      25.47      18.03       0.00       0.00       0.00
 1995  91  5:31:34          0.00       0.00       0.00       0.00       0.00       0.00      23.40      25.69      18.03       0.00       0.00       0.00
 1995  91  6:01:40          0.00       0.00       0.00       0.00       0.00       0.00      23.09      25.26      18.03       0.00       0.00       0.00
 1995  91  6:31:47          0.00       0.00       0.00       0.00       0.00       0.01      22.93      25.56      17.84       0.00       0.00       0.00
 1995  91  7:01:54          0.00       0.00       0.00       0.00       0.00       0.00      23.23      25.39      18.11       0.00       0.00       0.00
 1995  91  7:32:01          0.00       0.00       0.00       0.00       0.00       0.00      23.33      25.39      17.81       0.00       0.00       0.00
 1995  91  8:02:07          0.00       0.00       0.00       0.00       0.00       0.00      23.23      25.29      17.92       0.00       0.00       0.00
 1995  91  8:32:14          0.00       0.00       0.00       0.00       0.00       0.00      23.06      25.47      18.10       0.00       0.00       0.00
 1995  91  9:02:21          0.00       0.00       0.00       0.00       0.00       0.00      23.36      25.45      18.27       0.00       0.00       0.00
 1995  91  9:32:27          0.00       0.00       0.00       0.00       0.00       0.00      22.99      25.45      18.08       0.00       0.00       0.00
 1995  91 10:02:34          0.00       0.00       0.00       0.00       0.00       0.00      23.20      25.29      17.91       0.00       0.00       0.00
 1995  91 10:32:41          0.00       0.00       0.00       0.00       0.00       0.00      22.95      25.57      18.01       0.00       0.00       0.00
 1995  91 11:02:48          0.00       0.00       0.00       0.00       0.00       0.00      23.40      25.56      18.49       0.00       0.00       0.00
 1995  91 11:32:54          0.00       0.00       0.00       0.00       0.00       0.00      23.30      25.79      18.33       0.00       0.00       0.00
 1995  91 12:03:01          0.00       0.00       0.00       0.00       0.00       0.01      23.19      25.34      18.23       0.00       0.00       0.00
 1995  91 12:33:08          0.00       0.00       0.00       0.00       0.00       0.00      23.06      26.07      17.82       0.00       0.00       0.00
 1995  91 13:03:14          0.00       0.00       0.00       0.00       0.00       0.00      23.21      25.61      18.31       0.00       0.00       0.00
 1995  91 13:33:21          0.00       0.00       0.00       0.00       0.00       0.00      23.16      25.63      18.26       0.00       0.00       0.00
 1995  91 14:03:28          0.00       0.00       0.00       0.00       0.00       0.01      23.08      25.34      18.27       0.00       0.00       0.00
 1995  91 14:33:34          0.00       0.00       0.00       0.00       0.00       0.00      23.00      25.50      17.83       0.00       0.00       0.00
 1995  91 15:03:41          0.00       0.00       0.00       0.00       0.00       0.01      22.97      25.12      18.16       0.00       0.00       0.00
 1995  91 15:33:48          0.00       0.00       0.01       0.00       0.00       0.01      23.06      25.30      17.97       0.00       0.00       0.00
 1995  91 16:03:55          0.00       0.00       0.01       0.00       0.00       0.01      23.27      25.78      18.32       0.00       0.00       0.00
 1995  91 16:34:01          0.00       0.00       0.00       0.00       0.00       0.01      22.66      25.72      17.89       0.00       0.00       0.00
 1995  91 17:04:08          0.01       0.00       0.00       0.00       0.00       0.01      23.21      25.54      17.90       0.00       0.00       0.00
 1995  91 17:34:15          0.00       0.00       0.00       0.00       0.00       0.00      22.76      25.47      17.87       0.00       0.00       0.00
 1995  91 18:04:21          0.00       0.00       0.00       0.00       0.00       0.00      23.13      25.49      17.68       0.00       0.00       0.00
 1995  91 18:34:28          0.00       0.00       0.00       0.00       0.00       0.01      23.19      25.40      17.99       0.00       0.00       0.00
 1995  91 19:04:35          0.00       0.00       0.00       0.00       0.00       0.01      23.07      25.29      17.71       0.00       0.00       0.00
 1995  91 19:34:42          0.00       0.00       0.00       0.00       0.00       0.00      23.07      25.62      17.70       0.00       0.00       0.00
 1995  91 20:04:48          0.00       0.00       0.00       0.00       0.00       0.01      23.05      25.17      17.90       0.00       0.00       0.00
 1995  91 20:34:55          0.00       0.00       0.00       0.00       0.00       0.01      22.99      25.34      17.92       0.00       0.00       0.00
 1995  91 21:05:02          0.00       0.00       0.00       0.00       0.00       0.00      23.00      25.26      18.07       0.00       0.00       0.00
 1995  91 21:35:08          0.00       0.00       0.00       0.00       0.00       0.00      22.87      25.38      18.25       0.00       0.00       0.00
 1995  91 22:05:15          0.00       0.00       0.00       0.00       0.00       0.00      22.99      25.27      18.24       0.00       0.00       0.00
 1995  91 22:35:22          0.00       0.00       0.01       0.00       0.00       0.01      23.20      25.28      18.01       0.00       0.00       0.00
 1995  91 23:05:29          0.00       0.00       0.00       0.00       0.00       0.00      23.39      25.26      18.00       0.00       0.00       0.00
 1995  91 23:35:35          0.00       0.00       0.00       0.00       0.00       0.01      23.31      25.72      18.23       0.00       0.00       0.00
 1995  91 23:50:39          0.00       0.00       0.00       0.00       0.00       0.01      23.62      26.21      18.20       0.00       0.00       0.00
 1995  92  0:29:47          0.00       0.00       0.00       0.00       0.00       0.01      23.20      25.55      17.99       0.00       0.00       0.00
 1995  92  0:59:54          0.00       0.00       0.00       0.00       0.00       0.01      23.21      25.64      18.24       0.00       0.00       0.00
 1995  92  1:30:01          0.00       0.00       0.00       0.00       0.00       0.00      22.90      25.93      17.85       0.00       0.00       0.00
 1995  92  2:00:08          0.00       0.00       0.00       0.00       0.00       0.01      22.99      25.67      17.86       0.00       0.00       0.00
 1995  92  2:30:14          0.00       0.00       0.00       0.00       0.00       0.01      23.21      25.76      17.74       0.00       0.00       0.00
 1995  92  3:00:21          0.00       0.00       0.00       0.00       0.00       0.00      22.75      25.67      18.30       0.00       0.00       0.00
 1995  92  3:30:27          0.00       0.00       0.00       0.00       0.00       0.01      23.03      25.61      18.10       0.00       0.00       0.00
 1995  92  4:00:34          0.00       0.00       0.00       0.00       0.00       0.00      22.98      25.57      18.29       0.00       0.00       0.00
 1995  92  4:30:41          0.00       0.00       0.00       0.00       0.00       0.00      23.18      25.50      17.97       0.00       0.00       0.00
 1995  92  5:00:48          0.00       0.00       0.01       0.00       0.00       0.01      23.37      25.69      18.01       0.00       0.00       0.00
 1995  92  5:30:55          0.00       0.00       0.00       0.00       0.00       0.00      23.28      25.54      18.25       0.00       0.00       0.00
 1995  92  6:01:01          0.00       0.00       0.00       0.00       0.00       0.01      23.16      25.87      18.07       0.00       0.00       0.00
 1995  92  6:31:08          0.00       0.00       0.01       0.00       0.00       0.01      23.39      25.44      18.01       0.00       0.00       0.00
 1995  92  7:01:14          0.00       0.00       0.00       0.00       0.00       0.00      23.18      25.66      18.11       0.00       0.00       0.00
 1995  92  7:31:21          0.00       0.00       0.01       0.00       0.00       0.01      22.91      25.58      18.02       0.00       0.00       0.00
 1995  92  8:01:28          0.00       0.00       0.00       0.00       0.00       0.01      22.71      25.58      17.93       0.00       0.00       0.00
 1995  92  8:31:35          0.00       0.00       0.00       0.00       0.00       0.00      23.27      25.45      17.64       0.00       0.00       0.00
 1995  92  9:01:41          0.00       0.00       0.00       0.00       0.00       0.01      23.08      25.60      18.20       0.00       0.00       0.00
 1995  92  9:31:48          0.00       0.00       0.01       0.00       0.00       0.01      23.13      25.66      18.12       0.00       0.00       0.00
 1995  92 10:01:55          0.00       0.00       0.00       0.00       0.00       0.01      23.32      25.66      18.19       0.00       0.00       0.00
 1995  92 10:32:02          0.00       0.00       0.00       0.00       0.00       0.01      23.18      25.30      18.26       0.00       0.00       0.00
 1995  92 11:02:08          0.00       0.00       0.00       0.00       0.00       0.01      22.92      25.51      18.25       0.00       0.00       0.00
 1995  92 11:32:15          0.00       0.00       0.00       0.00       0.00       0.00      23.08      25.47      18.26       0.00       0.00       0.00
 1995  92 12:02:22          0.00       0.00       0.00       0.00       0.00       0.00      22.80      25.38      18.20       0.00       0.00       0.00
 1995  92 12:32:28          0.00       0.00       0.00       0.00       0.00       0.01      23.52      25.47      18.55       0.00       0.00       0.00
 1995  92 13:02:35          0.00       0.00       0.00       0.00       0.00       0.00      23.28      25.68      18.36       0.00       0.00       0.00
 1995  92 13:32:42          0.00       0.01       0.00       0.00       0.00       0.01      23.64      25.55      18.40       0.00       0.00       0.00
 1995  92 14:02:49          0.00       0.00       0.00       0.00       0.00       0.00      23.26      25.42      17.92       0.00       0.00       0.00
 1995  92 14:32:55          0.00       0.00       0.01       0.00       0.00       0.01      23.35      26.02      18.27       0.00       0.00       0.00
 1995  92 15:03:02          0.00       0.00       0.00       0.00       0.00       0.00      23.43      25.49      18.31       0.00       0.00       0.00
 1995  92 15:33:09          0.00       0.00       0.00       0.00       0.00       0.00      23.34      25.59      18.25       0.00       0.00       0.00
 1995  92 16:03:15          0.00       0.00       0.00       0.00       0.00       0.01      23.33      25.50      18.20       0.00       0.00       0.00
 1995  92 16:33:22          0.00       0.00       0.00       0.00       0.00       0.00      23.12      25.77      18.35       0.00       0.00       0.00
 1995  92 17:03:29          0.00       0.00       0.00       0.00       0.00       0.01      23.49      25.61      18.27       0.00       0.00       0.00
 1995  92 17:33:35          0.00       0.00       0.00       0.00       0.00       0.00      23.14      25.26      18.04       0.00       0.00       0.00
 1995  92 18:03:42          0.00       0.00       0.00       0.00       0.00       0.01      23.40      25.37      17.87       0.00       0.00       0.00
 1995  92 18:33:49          0.00       0.00       0.00       0.00       0.00       0.00      23.33      25.37      18.00       0.00       0.00       0.00
 1995  92 19:03:56          0.00       0.00       0.00       0.00       0.00       0.00      23.13      25.83      18.16       0.00       0.00       0.00
 1995  92 19:34:02          0.00       0.00       0.00       0.00       0.00       0.00      23.41      25.90      18.11       0.00       0.00       0.00
 1995  92 20:04:09          0.00       0.00       0.00       0.00       0.00       0.00      23.41      25.68      18.19       0.00       0.00       0.00
 1995  92 20:34:15          0.00       0.00       0.00       0.00       0.00       0.00      23.30      25.44      18.24       0.00       0.00       0.00
 1995  92 21:04:22          0.00       0.00       0.00       0.00       0.00       0.01      23.46      25.55      18.42       0.00       0.00       0.00
 1995  92 21:34:29          0.00       0.00       0.00       0.00       0.00       0.00      22.82      25.52      18.07       0.00       0.00       0.00
 1995  92 22:04:36          0.00       0.00       0.00       0.00       0.00       0.00      23.10      25.31      17.89       0.00       0.00       0.00
 1995  92 22:34:42          0.00       0.00       0.01       0.00       0.00       0.01      23.22      25.52      18.29       0.00       0.00       0.00
 1995  92 23:04:49          0.00       0.00       0.00       0.00       0.00       0.00      23.00      25.44      18.11       0.00       0.00       0.00
 1995  92 23:34:56          0.00       0.00       0.01       0.00       0.00       0.01      23.32      25.23      18.17       0.00       0.00       0.00
 1995  92 23:49:59          0.00       0.00       0.00       0.00       0.00       0.00      23.39      25.62      17.58       0.00       0.00       0.00
 1995  93  0:29:08          0.00       0.00       0.00       0.00       0.00       0.01      23.36      25.80      18.52       0.00       0.00       0.00
 1995  93  0:59:15          0.00       0.00       0.00       0.00       0.00       0.01      23.66      25.93      18.20       0.00       0.00       0.00
 1995  93  1:29:21          0.00       0.00       0.01       0.00       0.00       0.01      23.52      26.06      18.52       0.00       0.00       0.00
 1995  93  1:59:28          0.00       0.00       0.01       0.00       0.00       0.01      23.39      25.87      18.01       0.00       0.00       0.00
 1995  93  2:29:35          0.00       0.00       0.00       0.00       0.00       0.00      23.24      25.42      18.01       0.00       0.00       0.00
 1995  93  2:59:41          0.00       0.00       0.00       0.00       0.00       0.01      22.85      25.67      18.04       0.00       0.00       0.00
 1995  93  3:29:48          0.00       0.00       0.00       0.00       0.00       0.01      23.25      25.79      18.37       0.00       0.00       0.00
 1995  93  3:59:55          0.00       0.00       0.00       0.00       0.00       0.00      23.55      25.38      18.01       0.00       0.00       0.00
 1995  93  4:30:02          0.00       0.00       0.00       0.00       0.00       0.00      23.61      25.33      18.30       0.00       0.00       0.00
 1995  93  5:00:08          0.00       0.00       0.00       0.00       0.00       0.00      23.59      25.00      17.80       0.00       0.00       0.00
 1995  93  5:30:15          0.00       0.00       0.00       0.00       0.00       0.00      23.52      25.80      18.30       0.00       0.00       0.00
 1995  93  6:00:22          0.00       0.00       0.00       0.00       0.00       0.00      23.17      25.75      17.74       0.00       0.00       0.00
 1995  93  6:30:28          0.00       0.00       0.00       0.00       0.00       0.00      22.92      25.43      18.05       0.00       0.00       0.00
 1995  93  7:00:35          0.00       0.00       0.00       0.00       0.00       0.01      22.98      25.66      18.40       0.00       0.00       0.00
 1995  93  7:30:42          0.00       0.00       0.00       0.00       0.00       0.01      22.83      25.50      17.85       0.00       0.00       0.00
 1995  93  8:00:49          0.00       0.00       0.00       0.00       0.00       0.00      23.34      25.31      18.52       0.00       0.00       0.00
 1995  93  8:30:55          0.00       0.00       0.00       0.00       0.00       0.00      23.31      25.33      18.19       0.00       0.00       0.00
 1995  93  9:01:02          0.01       0.00       0.00       0.00       0.00       0.01      23.37      25.49      17.94       0.00       0.00       0.00
 1995  93  9:31:09          0.01       0.00       0.01       0.00       0.00       0.01      23.51      25.43      18.11       0.00       0.00       0.00
 1995  93 10:01:15          0.01       0.00       0.00       0.00       0.00       0.01      23.49      25.88      18.48       0.00       0.00       0.00
 1995  93 10:31:22          0.01       0.00       0.00       0.00       0.00       0.02      23.42      25.50      18.51       0.00       0.00       0.00
 1995  93 11:01:29          0.01       0.00       0.00       0.00       0.00       0.01      23.50      25.88      18.31       0.00       0.00       0.00
 1995  93 11:31:35          0.01       0.00       0.01       0.00       0.00       0.02      23.25      25.36      18.44       0.00       0.00       0.00
 1995  93 12:01:42          0.01       0.00       0.00       0.00       0.00       0.01      23.69      25.80      18.88       0.00       0.00       0.00
 1995  93 12:31:49          0.00       0.00       0.00       0.00       0.00       0.01      23.17      25.95      18.40       0.00       0.00       0.00
 1995  93 13:01:56          0.00       0.00       0.00       0.00       0.00       0.01      23.45      25.99      18.08       0.00       0.00       0.00
 1995  93 13:32:02          0.00       0.00       0.00       0.00       0.00       0.00      22.96      25.60      18.73       0.00       0.00       0.00
 1995  93 14:02:09          0.00       0.00       0.00       0.00       0.00       0.01      23.52      25.64      18.67       0.00       0.00       0.00
 1995  93 14:32:16          0.01       0.00       0.00       0.00       0.00       0.01      23.49      25.77      18.39       0.00       0.00       0.00
 1995  93 15:02:22          0.02       0.00       0.00       0.00       0.00       0.02      23.63      25.85      18.60       0.00       0.00       0.00
 1995  93 15:32:29          0.02       0.00       0.00       0.00       0.00       0.02      23.57      25.69      18.63       0.00       0.00       0.00
 1995  93 16:02:36          0.01       0.00       0.00       0.00       0.00       0.01      23.59      25.63      18.34       0.00       0.00       0.00
 1995  93 16:32:42          0.01       0.01       0.00       0.00       0.00       0.02      23.93      25.67      18.25       0.00       0.00       0.00
 1995  93 17:02:49          0.00       0.00       0.00       0.00       0.00       0.01      23.62      25.78      18.55       0.00       0.00       0.00
 1995  93 17:32:56          0.00       0.01       0.00       0.00       0.00       0.01      23.38      25.81      18.69       0.00       0.00       0.00
 1995  93 18:03:03          0.00       0.00       0.01       0.00       0.00       0.01      23.12      26.22      18.40       0.00       0.00       0.00
 1995  93 18:33:09          0.00       0.00       0.00       0.00       0.00       0.01      23.86      25.87      18.60       0.00       0.00       0.00
 1995  93 19:03:16          0.01       0.00       0.00       0.00       0.00       0.02      23.57      25.75      18.31       0.00       0.00       0.00
 1995  93 19:33:22          0.01       0.00       0.00       0.00       0.00       0.01      23.80      26.05      18.60       0.00       0.00       0.00
 1995  93 20:03:29          0.01       0.00       0.00       0.00       0.00       0.01      23.71      25.57      18.44       0.00       0.00       0.00
 1995  93 20:33:36          0.01       0.00       0.00       0.00       0.00       0.01      23.58      25.84      18.36       0.00       0.00       0.00
 1995  93 21:03:43          0.01       0.00       0.00       0.00       0.00       0.01      23.76      26.08      18.59       0.00       0.00       0.00
 1995  93 21:33:50          0.01       0.00       0.01       0.00       0.00       0.02      23.52      25.76      18.38       0.00       0.00       0.00
 1995  93 22:03:56          0.00       0.01       0.00       0.00       0.00       0.01      23.90      25.94      18.61       0.00       0.00       0.00
 1995  93 22:34:03          0.01       0.00       0.00       0.00       0.00       0.01      23.90      26.10      18.80       0.00       0.00       0.00
 1995  93 23:04:10          0.00       0.00       0.00       0.00       0.00       0.01      23.83      26.06      18.68       0.00       0.00       0.00
 1995  93 23:34:16          0.00       0.01       0.00       0.00       0.00       0.01      23.96      26.10      18.29       0.00       0.00       0.00
 1995  93 23:52:20          0.00       0.00       0.00       0.00       0.00       0.01      23.91      26.16      18.33       0.00       0.00       0.00
 1995  94  0:31:29          0.00       0.00       0.00       0.00       0.00       0.01      23.96      26.11      18.78       0.00       0.00       0.00
 1995  94  1:01:36          0.01       0.00       0.00       0.00       0.00       0.01      23.96      26.30      18.42       0.00       0.00       0.00
 1995  94  1:31:43          0.01       0.00       0.00       0.00       0.00       0.01      24.25      25.82      18.41       0.00       0.00       0.00
 1995  94  2:01:49          0.01       0.00       0.00       0.00       0.00       0.02      23.77      26.43      18.65       0.00       0.00       0.00
 1995  94  2:31:56          0.01       0.01       0.00       0.00       0.00       0.01      23.73      26.25      18.52       0.00       0.00       0.00
 1995  94  3:02:02          0.01       0.00       0.00       0.00       0.00       0.02      23.63      26.02      18.52       0.00       0.00       0.00
 1995  94  3:32:09          0.01       0.00       0.00       0.00       0.00       0.02      23.82      26.19      18.73       0.00       0.00       0.00
 1995  94  4:02:16          0.01       0.00       0.00       0.00       0.00       0.02      23.40      26.29      18.41       0.00       0.00       0.00
 1995  94  4:32:23          0.00       0.00       0.00       0.00       0.00       0.01      23.66      26.10      18.88       0.00       0.00       0.00
 1995  94  5:02:29          0.01       0.00       0.01       0.00       0.00       0.01      23.59      25.66      18.65       0.00       0.00       0.00
 1995  94  5:32:36          0.00       0.00       0.01       0.00       0.00       0.02      23.41      25.59      18.51       0.00       0.00       0.00
 1995  94  6:02:43          0.00       0.00       0.00       0.00       0.00       0.01      23.21      25.69      18.16       0.00       0.00       0.00
 1995  94  6:32:49          0.01       0.00       0.00       0.00       0.00       0.01      23.20      26.14      18.14       0.00       0.00       0.00
 1995  94  7:02:56          0.01       0.00       0.00       0.00       0.00       0.01      23.29      26.08      18.46       0.00       0.00       0.00
 1995  94  7:33:03          0.01       0.01       0.00       0.00       0.00       0.02      23.05      25.80      18.08       0.00       0.00       0.00
 1995  94  8:03:10          0.00       0.00       0.00       0.00       0.00       0.01      23.31      25.81      18.09       0.00       0.00       0.00
 1995  94  8:33:16          0.00       0.00       0.01       0.00       0.00       0.01      23.48      26.02      18.35       0.00       0.00       0.00
 1995  94  9:03:23          0.01       0.00       0.00       0.00       0.00       0.01      23.31      25.63      18.22       0.00       0.00       0.00
 1995  94  9:33:30          0.00       0.00       0.00       0.00       0.00       0.00      23.23      25.91      18.34       0.00       0.00       0.00
 1995  94 10:03:37          0.01       0.00       0.00       0.00       0.00       0.02      23.39      25.86      18.40       0.00       0.00       0.00
 1995  94 10:33:43          0.00       0.00       0.00       0.00       0.00       0.00      23.56      26.21      18.40       0.00       0.00       0.00
 1995  94 11:03:50          0.01       0.00       0.00       0.00       0.00       0.01      23.84      25.89      18.38       0.00       0.00       0.00
 1995  94 11:33:56          0.01       0.00       0.00       0.00       0.00       0.01      23.42      25.89      18.62       0.00       0.00       0.00
 1995  94 12:04:03          0.01       0.01       0.01       0.00       0.00       0.03      23.61      26.08      18.64       0.00       0.00       0.00
 1995  94 12:34:10          0.01       0.00       0.01       0.00       0.00       0.02      23.98      25.93      18.42       0.00       0.00       0.00
 1995  94 13:04:17          0.01       0.01       0.00       0.00       0.00       0.02      23.62      25.89      18.17       0.00       0.00       0.00
 1995  94 13:34:23          0.01       0.00       0.00       0.00       0.00       0.01      22.98      25.73      18.69       0.00       0.00       0.00
 1995  94 14:04:30          0.00       0.00       0.00       0.00       0.00       0.01      23.29      25.46      18.50       0.00       0.00       0.00
 1995  94 14:34:37          0.00       0.00       0.00       0.00       0.00       0.01      23.39      25.99      18.44       0.00       0.00       0.00
 1995  94 15:04:43          0.01       0.00       0.01       0.00       0.00       0.02      23.36      25.68      17.98       0.00       0.00       0.00
 1995  94 15:34:50          0.00       0.00       0.00       0.00       0.00       0.01      23.57      26.00      18.66       0.00       0.00       0.00
 1995  94 16:04:57          0.01       0.00       0.00       0.00       0.00       0.01      23.76      26.13      18.59       0.00       0.00       0.00
 1995  94 16:35:03          0.00       0.00       0.00       0.00       0.00       0.01      23.62      25.75      18.42       0.00       0.00       0.00
 1995  94 17:05:10          0.00       0.00       0.00       0.00       0.00       0.01      23.61      26.08      18.57       0.00       0.00       0.00
 1995  94 17:35:17          0.00       0.00       0.00       0.00       0.00       0.01      23.82      25.65      18.57       0.00       0.00       0.00
 1995  94 18:05:24          0.01       0.00       0.00       0.00       0.00       0.02      24.03      25.82      18.47       0.00       0.00       0.00
 1995  94 18:35:30          0.01       0.01       0.01       0.00       0.00       0.02      23.37      25.55      18.55       0.00       0.00       0.00
 1995  94 19:05:37          0.01       0.00       0.01       0.00       0.00       0.01      23.66      26.02      18.41       0.00       0.00       0.00
 1995  94 19:35:44          0.00       0.00       0.01       0.00       0.00       0.02      23.48      25.70      18.25       0.00       0.00       0.00
 1995  94 20:05:50          0.01       0.00       0.00       0.00       0.00       0.01      23.29      25.82      18.02       0.00       0.00       0.00
 1995  94 20:35:57          0.01       0.01       0.00       0.00       0.00       0.02      23.52      25.90      18.50       0.00       0.00       0.00
 1995  94 21:06:04          0.00       0.00       0.01       0.00       0.00       0.01      23.95      25.85      18.62       0.00       0.00       0.00
 1995  94 21:36:10          0.01       0.00       0.00       0.00       0.00       0.01      23.92      25.85      18.86       0.00       0.00       0.00
 1995  94 22:06:17          0.01       0.01       0.00       0.00       0.00       0.02      23.87      26.00      18.35       0.00       0.00       0.00
 1995  94 22:36:24          0.00       0.00       0.01       0.00       0.00       0.02      23.62      26.17      18.48       0.00       0.00       0.00
 1995  94 23:06:31          0.02       0.00       0.00       0.00       0.00       0.02      23.80      25.84      18.28       0.00       0.00       0.00
 1995  94 23:36:37          0.01       0.00       0.01       0.00       0.00       0.02      24.07      26.01      18.72       0.00       0.00       0.00
 1995  94 23:51:41          0.01       0.00       0.00       0.00       0.00       0.01      23.42      25.98      18.76       0.00       0.00       0.00
 1995  96  0:30:10          0.00       0.00       0.00       0.00       0.00       0.00      22.99      25.05      17.87       0.00       0.00       0.00
 1995  96  1:00:16          0.00       0.00       0.00       0.00       0.00       0.01      22.75      25.11      17.69       0.00       0.00       0.00
 1995  96  1:30:23          0.00       0.00       0.00       0.00       0.00       0.00      23.12      25.22      18.02       0.00       0.00       0.00
 1995  96  2:00:29          0.00       0.00       0.00       0.00       0.00       0.00      23.10      25.10      17.85       0.00       0.00       0.00
 1995  96  2:30:36          0.00       0.00       0.00       0.00       0.00       0.00      22.95      24.99      18.01       0.00       0.00       0.00
 1995  96  3:00:43          0.00       0.00       0.00       0.00       0.00       0.01      23.21      25.13      17.94       0.00       0.00       0.00
 1995  96  3:30:50          0.00       0.00       0.00       0.00       0.00       0.00      22.84      24.80      17.94       0.00       0.00       0.00
 1995  96  4:00:57          0.00       0.00       0.00       0.00       0.00       0.00      22.72      25.26      18.09       0.00       0.00       0.00
 1995  96  4:31:03          0.00       0.00       0.00       0.00       0.00       0.00      22.86      25.11      17.83       0.00       0.00       0.00
 1995  96  5:01:10          0.00       0.00       0.00       0.00       0.00       0.00      23.25      25.32      18.01       0.00       0.00       0.00
 1995  96  5:31:16          0.00       0.00       0.00       0.00       0.00       0.00      23.00      25.11      17.86       0.00       0.00       0.00
 1995  96  6:01:23          0.00       0.00       0.00       0.00       0.00       0.00      22.62      25.22      17.72       0.00       0.00       0.00
 1995  96  6:31:30          0.00       0.00       0.00       0.00       0.00       0.01      23.02      25.17      18.02       0.00       0.00       0.00
 1995  96  7:01:37          0.00       0.00       0.00       0.00       0.00       0.00      23.07      24.96      17.95       0.00       0.00       0.00
 1995  96  7:31:43          0.00       0.00       0.00       0.00       0.00       0.00      23.09      25.23      17.79       0.00       0.00       0.00
 1995  96  8:01:50          0.00       0.00       0.00       0.00       0.00       0.00      22.73      24.86      18.01       0.00       0.00       0.00
 1995  96  8:31:57          0.00       0.00       0.00       0.00       0.00       0.00      23.06      24.87      17.94       0.00       0.00       0.00
 1995  96  9:02:04          0.00       0.00       0.00       0.00       0.00       0.01      23.10      25.00      17.81       0.00       0.00       0.00
 1995  96  9:32:10          0.00       0.00       0.00       0.00       0.00       0.00      22.73      24.96      17.74       0.00       0.00       0.00
 1995  96 10:02:17          0.00       0.00       0.00       0.00       0.00       0.00      22.83      25.01      17.81       0.00       0.00       0.00
 1995  96 10:32:23          0.00       0.00       0.01       0.00       0.00       0.01      22.78      25.20      17.90       0.00       0.00       0.00
 1995  96 11:02:30          0.00       0.00       0.00       0.00       0.00       0.00      22.80      25.26      17.85       0.00       0.00       0.00
 1995  96 11:32:37          0.00       0.00       0.00       0.00       0.00       0.00      23.00      24.88      17.59       0.00       0.00       0.00
 1995  96 12:02:44          0.00       0.00       0.00       0.00       0.00       0.00      23.18      25.12      18.12       0.00       0.00       0.00
 1995  96 12:32:50          0.00       0.00       0.00       0.00       0.00       0.00      22.82      25.22      17.85       0.00       0.00       0.00
 1995  96 13:02:57          0.00       0.00       0.00       0.00       0.00       0.00      23.29      25.55      17.89       0.00       0.00       0.00
 1995  96 13:33:04          0.00       0.00       0.00       0.00       0.00       0.00      22.91      25.50      18.01       0.00       0.00       0.00
 1995  96 14:03:12          0.00       0.00       0.01       0.00       0.00       0.01      23.51      25.46      18.13       0.00       0.00       0.00
 1995  96 14:33:18          0.00       0.00       0.01       0.00       0.00       0.01      23.35      25.57      18.04       0.00       0.00       0.00
 1995  96 15:03:25          0.00       0.00       0.00       0.00       0.00       0.00      23.42      25.61      18.08       0.00       0.00       0.00
 1995  96 15:33:32          0.00       0.00       0.00       0.00       0.00       0.00      23.12      25.22      17.84       0.00       0.00       0.00
 1995  96 16:03:38          0.00       0.00       0.00       0.00       0.00       0.00      22.99      25.47      18.05       0.00       0.00       0.00
 1995  96 16:33:45          0.00       0.00       0.00       0.00       0.00       0.00      22.94      25.37      17.79       0.00       0.00       0.00
 1995  96 17:03:52          0.00       0.00       0.00       0.00       0.00       0.00      23.16      25.21      18.06       0.00       0.00       0.00
 1995  96 17:33:59          0.00       0.00       0.00       0.00       0.00       0.01      22.93      25.23      18.42       0.00       0.00       0.00
 1995  96 18:04:05          0.00       0.00       0.01       0.00       0.00       0.01      23.36      25.36      18.20       0.00       0.00       0.00
 1995  96 18:34:12          0.00       0.00       0.00       0.00       0.00       0.01      23.28      25.41      17.96       0.00       0.00       0.00
 1995  96 19:04:19          0.00       0.00       0.00       0.00       0.00       0.00      23.11      25.50      18.03       0.00       0.00       0.00
