 STICS OMNIDIRECTIONAL MATRIX RATES 1
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19941216_V01.DAT;1
         Clock selected:         Wall
         FIFO mode is ON     TGS mode is ON       Telemetry mode is Science mode     
 Sci Rec#      Time      BR VS    E/Q      OMR 0   OMR 1   OMR 2   OMR 3   OMR 4   OMR 5   OMR 6   OMR 7   OMR 8   OMR 9  HMR Sum  SMR Sum
    14349 94 350  4:15:41 H  0    6.191       1       0       0       0       0       0       0       0       0       0       27        0
    14349 94 350  4:15:44 H  0    6.191       1       0       0       0       0       0       0       0       0       0       18        0
    14349 94 350  4:15:47 H  0    6.191       1       0       0       0       0       0       0       0       0       0       26        0
    14349 94 350  4:15:51 H  0    6.191       0       0       0       0       0       0       0       0       0       0       11        0
    14349 94 350  4:15:54 H  0    6.191       0       0       0       0       0       0       0       0       0       0       16        0
    14349 94 350  4:15:57 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14349 94 350  4:16:00 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        0
    14349 94 350  4:16:03 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
    14349 94 350  4:16:07 H  0    6.191       1       0       0       0       0       0       0       0       0       0       18        0
    14349 94 350  4:16:10 H  0    6.191       0       0       0       0       0       0       0       0       0       0       28        1
    14349 94 350  4:16:13 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
    14349 94 350  4:16:16 H  0    6.191       0       0       0       0       0       0       0       0       0       0       14        0
    14349 94 350  4:16:19 H  0    6.191       2       0       0       0       0       0       0       0       0       0       22        0
    14349 94 350  4:16:23 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14349 94 350  4:16:26 H  0    6.191       1       0       0       0       0       0       0       0       0       0       18        0
    14349 94 350  4:16:29 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        1
    14349 94 350  4:16:32 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        0
    14349 94 350  4:16:35 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14349 94 350  4:16:39 H  0    6.191       1       0       0       0       0       0       0       0       0       0       10        0
    14349 94 350  4:16:42 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14349 94 350  4:16:45 H  0    6.191       1       0       0       0       0       0       0       0       0       0       20        0
    14349 94 350  4:16:48 H  0    6.191       0       0       0       0       0       0       0       0       0       0       16        0
    14349 94 350  4:16:51 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        0
    14349 94 350  4:16:55 H  0    6.191       0       0       0       0       0       0       0       0       0       0       24        2
    14349 94 350  4:16:58 H  0    6.191       2       0       0       0       0       0       0       0       0       0       26        1
    14349 94 350  4:17:01 H  0    6.191       0       0       0       0       0       0       0       0       0       0       12        0
    14349 94 350  4:17:04 H  0    6.191       0       0       0       0       0       0       0       0       0       0       17        0
    14349 94 350  4:17:07 H  0    6.191       1       0       0       0       0       0       0       0       0       0       20        1
